type,id,email,passwordHash,isEmailVerified,userId,balance,currency,accountType,isDefault,status,isoCode,name,maskedCardNumber,cardHolderName,expirationMonth,expirationYear,paymentToken,iban,bankName,swiftCode,userAccountId,paymentMethodId,amount
TRANSACTION,96e80e78-f8b5-4788-8857-d125b7001b7d,,,,,,,,,REFUNDED,,,,,,,,,,,a859ec57-ff8d-446f-8a55-edb8ba602d9d,cf94f74d-91e0-4c2c-96cb-4c7d0e2e0103,4044.88
TRANSACTION,a5cd78c8-5028-4904-922e-ce95b70f85e4,,,,,,,,,FAILED,,,,,,,,,,,0b5d0928-ebab-4d6f-a766-2cf8b5ec970e,622cb5f9-99f7-43f0-b74c-34925c1bfeb4,2754.55
TRANSACTION,f544c8c2-d70c-4020-8e47-ab96c1433cb0,,,,,,,,,PENDING,,,,,,,,,,,4991b71d-f917-4770-8779-7131a94b8507,edc00d16-7207-4d74-8258-4b52b5ca9ea8,2942.42
TRANSACTION,61da6d8c-1771-4941-ac81-84a26e5abc3f,,,,,,,,,REFUNDED,,,,,,,,,,,7d452562-dc5c-445e-8ebe-4c93a6ac4d1a,0b73ae6f-8d8a-4fb8-a0cd-14160274d931,3520.51
TRANSACTION,ed4dbae3-c93d-4c7b-981b-7d008d8d504b,,,,,,,,,PENDING,,,,,,,,,,,8b795472-237e-447f-bafd-05bea63bdbf8,1d020642-5464-4ef8-9b85-575cd3c88c65,1245.89
TRANSACTION,c9e7a905-7fdf-4763-a546-1e97c4784524,,,,,,,,,REFUNDED,,,,,,,,,,,ee34c2fa-b0e1-4a95-9907-d4860efcb7b9,f6e105f2-5953-4d7c-9de6-d8577ed6796a,1098.53
TRANSACTION,4dafe6e6-6c91-4d7d-be68-f0cbe92e315f,,,,,,,,,REFUNDED,,,,,,,,,,,3ebd9613-6175-4705-9597-04e671206af3,f856e736-1206-434d-b271-f6734e64ba6d,607.48
TRANSACTION,46064923-7b4c-466d-b73b-9bd6e0ec0508,,,,,,,,,COMPLETED,,,,,,,,,,,57ba4e6b-b6ee-4bb1-8ac8-0fb5b3000de9,03679833-d89b-4c7d-a778-9cb047a4cf36,1106.05
TRANSACTION,1ef86892-a7aa-4114-a5a1-0f3d9386ae3c,,,,,,,,,COMPLETED,,,,,,,,,,,21a4bf02-c890-48c8-bbf2-d229c60aebec,68b62622-ee32-4db4-b2ef-8ea029711064,2425.09
TRANSACTION,b8904794-1805-4cf2-9339-e22ba679d7c5,,,,,,,,,COMPLETED,,,,,,,,,,,60efdf08-6d7e-448c-a6c6-e8b2d3a2e0b8,e6c60262-6104-4753-9912-6df5b3e38e52,2565.60
TRANSACTION,751de137-5762-4485-8fa8-130e511b9f0a,,,,,,,,,FAILED,,,,,,,,,,,aae5378d-a4be-43cc-a991-4c37df619980,27e05b42-ae7c-4a32-84d1-850e0d449cb8,1005.17
TRANSACTION,55304f36-e662-4e8e-b736-05bb1dff8521,,,,,,,,,COMPLETED,,,,,,,,,,,21a4bf02-c890-48c8-bbf2-d229c60aebec,4068f2c4-8172-41e2-9a3d-c0a109eb6bb8,641.85
TRANSACTION,cb41d3e1-35b3-4b6b-9923-2c889ce2b776,,,,,,,,,REFUNDED,,,,,,,,,,,c33e9da1-fbab-462e-ba26-ba1f932465c2,eedd983c-419d-4720-a0d1-e1a6b28b4128,3040.64
TRANSACTION,7157fd1e-2cf0-49c9-bed5-bcbfd878b1e4,,,,,,,,,COMPLETED,,,,,,,,,,,39aaf488-28c2-47f6-92b6-518a970b5286,a6f01fb8-87f7-4f7d-87c9-927ab4fe68e7,2881.62
TRANSACTION,357ea489-fa6f-4abe-954f-2db8b107e1f7,,,,,,,,,REFUNDED,,,,,,,,,,,0b5d0928-ebab-4d6f-a766-2cf8b5ec970e,4ac6e29c-e64e-44c2-909c-6c8c3c729ba2,3696.55
TRANSACTION,98634072-cd82-4987-9801-4b9f101f9d83,,,,,,,,,PENDING,,,,,,,,,,,f745bdc1-b9e6-4a7d-8a0f-96dfc28e5c60,e0ac02d4-0846-41c2-8f60-944c06b5075d,2664.00
TRANSACTION,165608a9-d5ea-4909-befc-09bb222d3245,,,,,,,,,COMPLETED,,,,,,,,,,,4e17b547-3cc7-4e3f-8f53-4c0618591449,ec1228c6-b07c-4bd0-8f38-d0d98eaf88cc,3426.77
TRANSACTION,4a801eaa-290b-4412-b9cf-4dd946f88ce9,,,,,,,,,FAILED,,,,,,,,,,,68ce6a62-de6b-4e0e-aabd-9eacdd1ea9f7,2ac968a8-5439-445a-a5df-9608d39d0ed6,3562.45
TRANSACTION,7058979b-6aff-4c76-ac08-8da00e06d2d4,,,,,,,,,REFUNDED,,,,,,,,,,,a5daf4b0-cfbe-4d52-9cbe-79b6051e4526,3c59f3d2-0e90-4b44-9c89-350a1733b989,3709.58
TRANSACTION,641a5d25-efe9-4f23-846d-131a96b7198c,,,,,,,,,COMPLETED,,,,,,,,,,,1f27ff88-d648-4927-97c8-38406769f919,b90db9e3-a426-401c-b028-462939b91223,2474.83
TRANSACTION,2307a82e-f7ab-47a0-83c2-867c430437ac,,,,,,,,,PENDING,,,,,,,,,,,410c0c95-d7e6-41db-ab61-e81e6f7f287c,33ffdaa6-9930-4c0d-85b1-fb3e5b2607e9,1842.08
TRANSACTION,e05d1940-4446-47c3-8784-f1ec9cf9eb81,,,,,,,,,COMPLETED,,,,,,,,,,,ee34c2fa-b0e1-4a95-9907-d4860efcb7b9,ff453a09-d3c4-47c6-8bfe-cba508c7404e,4959.42
TRANSACTION,32f9e631-c2e6-4b5c-9804-388f426383bb,,,,,,,,,COMPLETED,,,,,,,,,,,d174ac07-8932-46ab-aadb-89b92b0d539f,8c9a4028-de74-4571-bb9c-97080ec65b5d,1079.62
TRANSACTION,3bc084b6-0370-4bc6-b5e9-4e898c906fe3,,,,,,,,,FAILED,,,,,,,,,,,cd337a17-23c7-45fa-8665-23aa6cd48045,dd1ddf86-4d55-4d93-975f-37683a159036,3556.99
TRANSACTION,017d020b-6506-4c5a-a663-2325fd49a303,,,,,,,,,FAILED,,,,,,,,,,,d8067070-6b3a-41bf-b279-a3a8f7878549,7363301e-a9eb-4586-b201-0eab37cd2b40,1187.39
TRANSACTION,0ccf49e8-481e-4edc-a0fb-4f22592e53a0,,,,,,,,,FAILED,,,,,,,,,,,345d3013-81ad-42ab-8165-b968273e67d7,a58db60d-dc24-46df-ab96-f7ef1fe146fd,195.20
TRANSACTION,3ee056e1-57b6-4309-b031-f69a67c04720,,,,,,,,,PENDING,,,,,,,,,,,9465eb87-f6a7-466d-a81a-b191e62d1eda,052e126b-b0f0-4bec-ad7a-448444cfd93c,1847.98
TRANSACTION,aedc19c8-2afb-4762-9300-eb1c3f5ebd9b,,,,,,,,,FAILED,,,,,,,,,,,f19aeb96-a875-4c8c-a2bc-f206455e8427,260e1345-ceaf-41c3-aff8-ea49cc295749,4536.85
TRANSACTION,8b20459a-0cdb-470a-b985-b9dffad114df,,,,,,,,,PENDING,,,,,,,,,,,d085c639-b5a5-4800-9563-10bd550eb9dc,5105fda1-a780-4aad-8c82-1b82217da188,265.20
TRANSACTION,808a2748-6e48-4e25-8236-04be39690f3b,,,,,,,,,COMPLETED,,,,,,,,,,,0b5d0928-ebab-4d6f-a766-2cf8b5ec970e,cbb34e31-f6a5-42a2-84b3-3cd33e422107,1658.14
TRANSACTION,25912dc3-5a09-4711-9255-c2c10baa9cde,,,,,,,,,FAILED,,,,,,,,,,,f19aeb96-a875-4c8c-a2bc-f206455e8427,3aef5304-0762-4e32-abf8-c5a7715ad88b,4866.19
TRANSACTION,6b263d6f-5d2c-4f8f-ac80-28bd5a97c202,,,,,,,,,PENDING,,,,,,,,,,,a11b6fee-deca-491f-b1cb-f5654313fab1,450a6dd9-f71a-48fb-913f-6a231140b5b9,1487.57
TRANSACTION,8f1be021-1624-4bd7-a4ec-d32283b990b1,,,,,,,,,REFUNDED,,,,,,,,,,,a5daf4b0-cfbe-4d52-9cbe-79b6051e4526,1ce2b6cd-4db7-4a76-9e0b-6753c281e3de,1397.51
TRANSACTION,ceb20e59-9888-4bd0-8aa7-e0931827c946,,,,,,,,,COMPLETED,,,,,,,,,,,1f27ff88-d648-4927-97c8-38406769f919,3c1d2831-de29-429f-8720-c628164dbc05,294.06
TRANSACTION,7cfd0315-6b2e-4848-af31-8d4a1b9e7b83,,,,,,,,,REFUNDED,,,,,,,,,,,a966e732-ac69-4177-8864-c762f63e7207,fb578c34-b69b-4303-9ebc-94875a7ea7e3,894.78
TRANSACTION,50e38f35-a1ed-41bc-a9e7-5c2edf16e8f5,,,,,,,,,PENDING,,,,,,,,,,,f9ed784a-3515-4048-aa69-db148cdcc0ac,65550464-9912-4293-8ea2-9ff324e3fff8,760.57
TRANSACTION,fcb80b0e-3d68-4863-bdc9-6925fabecd2c,,,,,,,,,REFUNDED,,,,,,,,,,,7d452562-dc5c-445e-8ebe-4c93a6ac4d1a,1d020642-5464-4ef8-9b85-575cd3c88c65,4660.00
TRANSACTION,9992fee0-9271-4577-9c48-9b7be67ea448,,,,,,,,,FAILED,,,,,,,,,,,c1c152e0-a2b2-4dc3-8cc0-818001e8920c,9446b4c7-38e5-4bc3-8402-c8961eb39c3e,4560.48
TRANSACTION,394c6aa0-e5e1-4e8a-a91c-c59a8b98b609,,,,,,,,,PENDING,,,,,,,,,,,2b04f8f3-6d61-4800-bdda-5220535238ad,4427c68e-d91a-4bfc-9a3f-5800758f6222,3828.35
TRANSACTION,f91b91d3-c4b4-4df9-abb5-02a10eb02bf0,,,,,,,,,FAILED,,,,,,,,,,,a11b6fee-deca-491f-b1cb-f5654313fab1,b73fbd68-13b9-45aa-a4a6-3c801a5a4161,2093.81
TRANSACTION,5a2ee106-5798-4087-ab1e-80a83c1f1820,,,,,,,,,FAILED,,,,,,,,,,,c5439b55-3c10-4903-b214-e5eaf9b33bdd,76384230-fc26-4f4a-834a-33d472f8b160,3057.94
TRANSACTION,273e89ce-3366-4da1-9aa0-7244e0846452,,,,,,,,,REFUNDED,,,,,,,,,,,a966e732-ac69-4177-8864-c762f63e7207,10f9f6dd-9bc1-48f6-a8bb-bf36552742ff,3880.62
TRANSACTION,ef66f460-90bd-4989-a461-7baffaffc484,,,,,,,,,COMPLETED,,,,,,,,,,,329a9ea1-65cf-47a3-af88-8c40fccc2079,b80b4029-42ee-41df-a7cb-e10a35424daf,3531.63
TRANSACTION,b1fac622-1c09-4a5f-8470-9488b977fda5,,,,,,,,,COMPLETED,,,,,,,,,,,75dd2c25-101b-4cb6-af72-3c243cc184af,f6dcf492-8ed2-4022-8d85-1a69bf9cf34c,2964.12
TRANSACTION,2dad69df-a455-4270-a461-6b98f435186f,,,,,,,,,REFUNDED,,,,,,,,,,,df6f1389-729c-4921-adef-45691f6d9d52,4d634a68-5e74-4111-af38-b3adac3645e4,3801.44
TRANSACTION,bdd048f8-d696-4b66-8e04-a173cca611aa,,,,,,,,,REFUNDED,,,,,,,,,,,dc358660-c663-42b9-95e3-ae20a75485c8,4b8858ec-9ef2-413f-acff-8a0d709aedf0,3242.80
TRANSACTION,5151fa66-c523-4350-8a9d-07e62f195cae,,,,,,,,,REFUNDED,,,,,,,,,,,1097b822-6b91-4db0-8a48-a4c695fed3b0,f6e105f2-5953-4d7c-9de6-d8577ed6796a,3725.35
TRANSACTION,09000141-d12b-4608-bf13-19366570ac00,,,,,,,,,COMPLETED,,,,,,,,,,,df6f1389-729c-4921-adef-45691f6d9d52,bbb11487-076a-495f-ad41-0a499e9524ee,331.42
TRANSACTION,0dc2d775-b704-4a7e-8985-4645ef8f9fc5,,,,,,,,,FAILED,,,,,,,,,,,9465eb87-f6a7-466d-a81a-b191e62d1eda,715f6d36-f15e-4371-9a95-b13981a04243,3141.66
TRANSACTION,9223257b-b7a1-4287-8bad-9c6a26777e8b,,,,,,,,,FAILED,,,,,,,,,,,16eb476c-5e38-4a95-9ffe-7e210e757d0f,4b8858ec-9ef2-413f-acff-8a0d709aedf0,4177.36
TRANSACTION,f4959079-3dcd-46bd-9c3d-e2553a06a09f,,,,,,,,,FAILED,,,,,,,,,,,e848ce5f-1810-4290-88af-3017636fdeef,3bfcd176-cf25-4b49-a17d-a27fd8e18f98,4465.63
TRANSACTION,ab08b8f7-2be1-41b7-b1e1-33f264658cc2,,,,,,,,,COMPLETED,,,,,,,,,,,657019c0-cb32-4a52-bcdb-872b06e7c30b,c0be6ceb-d557-409a-8a53-27a49b121432,2667.38
TRANSACTION,3a39f0c2-fab1-4fae-9aa4-31aafc42d849,,,,,,,,,COMPLETED,,,,,,,,,,,f19aeb96-a875-4c8c-a2bc-f206455e8427,d9427360-1146-4fb1-a2d8-421262e04116,3239.32
TRANSACTION,1391ffc2-f9cb-4a2b-9bdf-3829239a07e6,,,,,,,,,PENDING,,,,,,,,,,,6752f54b-9df7-4b80-a50d-00e12eea5b74,d14f1fe3-3349-41d1-bbb6-e465f7486a7c,2150.35
TRANSACTION,ff9c35f6-5c67-4f88-8160-12b8c20c9262,,,,,,,,,FAILED,,,,,,,,,,,ac55c9c7-49fe-42cc-b311-9c52783bf593,006b257f-ade9-4757-ac75-fe88233e8125,4524.63
TRANSACTION,81572b67-a42d-46cd-a041-72d9fee80b1d,,,,,,,,,FAILED,,,,,,,,,,,d8067070-6b3a-41bf-b279-a3a8f7878549,e6c60262-6104-4753-9912-6df5b3e38e52,1311.67
TRANSACTION,46c21a74-9b86-4bc0-94c2-43e5f9a46372,,,,,,,,,FAILED,,,,,,,,,,,68ce6a62-de6b-4e0e-aabd-9eacdd1ea9f7,bab2e72d-4da3-4615-9bb4-a847b82d1acf,94.03
TRANSACTION,22907442-1011-4458-8e04-7e754c04980b,,,,,,,,,FAILED,,,,,,,,,,,4991b71d-f917-4770-8779-7131a94b8507,03679833-d89b-4c7d-a778-9cb047a4cf36,284.92
TRANSACTION,149571ce-4c2d-416e-a51c-5202090f11c1,,,,,,,,,REFUNDED,,,,,,,,,,,4bfebd46-6862-4ea3-b34c-0b70626652f9,84970a87-e2b1-4981-87d7-e5bd9547ca1a,2556.22
TRANSACTION,5e84c795-f674-409d-95b6-3a88b8680d88,,,,,,,,,PENDING,,,,,,,,,,,ee34c2fa-b0e1-4a95-9907-d4860efcb7b9,8be1fb1f-f61b-4a50-971a-4a66c8dfe25d,1854.89
TRANSACTION,deb846a8-d35a-40ff-b4ee-d959e33e2fc4,,,,,,,,,PENDING,,,,,,,,,,,7690b0b6-2b75-40e1-bbea-4c4209d7f2a4,bab2e72d-4da3-4615-9bb4-a847b82d1acf,2089.69
TRANSACTION,26571059-1b15-4abc-8f1d-11c0274c8452,,,,,,,,,FAILED,,,,,,,,,,,ab169c0d-990a-4366-8d75-88653114e487,fcd3f417-f175-4bb7-9531-ba110321463a,4617.47
TRANSACTION,bbd873c1-d9f7-4204-9fea-35cf47f4db85,,,,,,,,,FAILED,,,,,,,,,,,fca210ef-84a4-4a78-9472-79cc55a61be0,e0f3bfe7-aacb-4779-9944-3fd0eba6ec4c,769.81
TRANSACTION,1b3dc681-503e-4791-890e-a201f7724d4a,,,,,,,,,PENDING,,,,,,,,,,,7fb15829-4ade-4c5c-98c4-19f5cc109fae,7ae9588a-d312-4abd-bc81-f8e2520670cc,723.05
TRANSACTION,cc3fcb40-abbd-4817-b49d-386c8cc33244,,,,,,,,,REFUNDED,,,,,,,,,,,aae5378d-a4be-43cc-a991-4c37df619980,a08d1387-68fb-4d28-80fd-c5f357723ebd,3817.36
TRANSACTION,c0a9e4a9-9c47-473f-9798-e97cbddaad85,,,,,,,,,FAILED,,,,,,,,,,,9a61d06d-ee23-4b4b-9dcc-3e55757e961a,5cc79f92-e57a-4b0c-aa97-23e0e1abc5f0,1560.79
TRANSACTION,132acb96-ebc1-4d83-931f-c1359dc6d7b6,,,,,,,,,REFUNDED,,,,,,,,,,,89a5949a-5c73-4d1f-914d-fc3869dfed27,5f52376e-1f6c-44c6-8bd6-5ad25241fc27,2830.75
TRANSACTION,f9595bd5-7dea-49a3-976f-64169a2070e3,,,,,,,,,COMPLETED,,,,,,,,,,,1f27ff88-d648-4927-97c8-38406769f919,0b73ae6f-8d8a-4fb8-a0cd-14160274d931,4876.84
TRANSACTION,d9ebec43-571f-42a8-962f-b509c883c1b6,,,,,,,,,PENDING,,,,,,,,,,,68ce6a62-de6b-4e0e-aabd-9eacdd1ea9f7,68b62622-ee32-4db4-b2ef-8ea029711064,1644.30
TRANSACTION,5609cb66-6af8-42c5-9f88-d3d530731b8a,,,,,,,,,PENDING,,,,,,,,,,,3ebd9613-6175-4705-9597-04e671206af3,5bf69834-bcec-4686-9fbb-17334beb3db0,999.01
TRANSACTION,8b7d67b6-b65c-40b8-a72a-a90a96531ee6,,,,,,,,,FAILED,,,,,,,,,,,5b919b10-d4bd-4291-8a26-9bd9449b39ca,ef87dd5a-9799-428c-a72c-a3724db47824,3029.13
TRANSACTION,e73c8d9b-e885-4ad8-af8f-9c64e8c9e686,,,,,,,,,PENDING,,,,,,,,,,,eeb11d39-5b04-453f-b663-601b1cd84d0f,44568812-185e-48e0-b28d-8409425065ca,3965.35
TRANSACTION,5748531a-a311-47e1-b652-66f177dcef93,,,,,,,,,REFUNDED,,,,,,,,,,,506dd029-5681-4b30-9b98-dea33e920492,292343e4-0632-4d98-be77-a75fe9d0f921,1651.20
TRANSACTION,3309816c-9ecf-42b6-b0bd-72a3d65a775c,,,,,,,,,REFUNDED,,,,,,,,,,,b2f7a244-7641-4869-be88-526b51f3f9aa,02a51b98-5ba3-40b4-8cbf-f5a2f7d4cf66,3827.43
TRANSACTION,3a51ae75-f023-4aa6-8cc1-fcba55131036,,,,,,,,,FAILED,,,,,,,,,,,8b795472-237e-447f-bafd-05bea63bdbf8,52da61e9-485a-4c92-b87d-9df7c6b683fa,3221.91
TRANSACTION,9e69308f-dc7c-4b45-a350-03fe4a35e6bd,,,,,,,,,FAILED,,,,,,,,,,,9f15aba5-0985-45ff-a107-b0682e87f763,af36f6f7-aff3-44ac-aeae-ef278080d313,4441.05
TRANSACTION,6e6b6ba4-c2c0-44d2-b845-8dc93f9b534b,,,,,,,,,REFUNDED,,,,,,,,,,,351566f3-b4a9-463d-b3e8-c28d885ebe0e,c2f15e5d-2097-4e1e-8e9a-70846e656503,2145.48
TRANSACTION,d219c87e-cdc6-44a4-bb1d-3b32d00269b8,,,,,,,,,REFUNDED,,,,,,,,,,,7fb15829-4ade-4c5c-98c4-19f5cc109fae,d604119c-5347-4446-8f78-df8e010ea52e,1652.30
TRANSACTION,c2f00bdf-e94d-4a03-bd4c-e4d54b35a37d,,,,,,,,,COMPLETED,,,,,,,,,,,9a61d06d-ee23-4b4b-9dcc-3e55757e961a,0679fdf1-addc-41b0-8cfd-6e7afb7e0bad,2849.00
TRANSACTION,3a7be7c8-87ee-47cd-8a93-31d65e947e83,,,,,,,,,FAILED,,,,,,,,,,,622a3e93-efab-4d0e-ac1b-8e847cc2d3fe,ab403cae-fc7d-4c22-909e-78bba12c861e,4236.21
TRANSACTION,6b7ed13a-186f-4a55-ac0b-a37ace1a5e7b,,,,,,,,,FAILED,,,,,,,,,,,c1c152e0-a2b2-4dc3-8cc0-818001e8920c,ad3a64df-7ec3-4c92-8c8e-4a21c8758728,341.46
TRANSACTION,5d53c204-3e90-4f81-866c-357b2d603112,,,,,,,,,COMPLETED,,,,,,,,,,,2b04f8f3-6d61-4800-bdda-5220535238ad,4096350b-2852-43ef-a5b9-9cabd1b3ae72,4080.08
TRANSACTION,4b412ba9-8303-48e0-b4fe-191f1a3b8093,,,,,,,,,REFUNDED,,,,,,,,,,,c1c152e0-a2b2-4dc3-8cc0-818001e8920c,44568812-185e-48e0-b28d-8409425065ca,626.89
TRANSACTION,a76a256b-618d-4529-9663-d25b18c8ab13,,,,,,,,,REFUNDED,,,,,,,,,,,2bf4bc84-f97c-4b0f-95bc-ab0141559a1f,fa30175e-a3de-4868-a1e8-006c06faed4c,2614.02
TRANSACTION,4abe4e6e-53da-40dd-9317-5b3e2bba4251,,,,,,,,,FAILED,,,,,,,,,,,c1c152e0-a2b2-4dc3-8cc0-818001e8920c,cbec5202-9f86-4adf-8fb9-e540f5facead,711.27
TRANSACTION,92079670-e091-4bf0-b81b-1a1803299d9e,,,,,,,,,FAILED,,,,,,,,,,,f745bdc1-b9e6-4a7d-8a0f-96dfc28e5c60,cd49e94e-0059-4d34-8b2e-897c54fc22df,2480.09
TRANSACTION,63447276-a975-45cd-a09c-ab95c7f14d12,,,,,,,,,REFUNDED,,,,,,,,,,,eb7a0e51-8ad1-4576-a2f5-3cf1c28ed540,4ba48f99-4f37-43cd-acf1-cdb74c21aa20,625.53
TRANSACTION,434e7b44-544e-45d0-9d12-9f46cd7ce6f9,,,,,,,,,REFUNDED,,,,,,,,,,,a5daf4b0-cfbe-4d52-9cbe-79b6051e4526,ab403cae-fc7d-4c22-909e-78bba12c861e,561.38
TRANSACTION,d1b66607-d2d6-4c55-87f5-d7a3b6aceedf,,,,,,,,,COMPLETED,,,,,,,,,,,6a48f80f-7098-4405-a451-f87b9613bf6c,a6ed9b3f-e7f7-4432-8979-cb5d93cf1a52,4441.17
TRANSACTION,683da6d8-4cdf-4efd-8c84-fb9f5e70fc94,,,,,,,,,FAILED,,,,,,,,,,,89a5949a-5c73-4d1f-914d-fc3869dfed27,5f52376e-1f6c-44c6-8bd6-5ad25241fc27,2672.22
TRANSACTION,9b78864f-c682-44f4-80ae-cf4196c415be,,,,,,,,,COMPLETED,,,,,,,,,,,a11b6fee-deca-491f-b1cb-f5654313fab1,ff453a09-d3c4-47c6-8bfe-cba508c7404e,4790.37
TRANSACTION,05d25463-becb-4aec-8afe-d7de412749a3,,,,,,,,,COMPLETED,,,,,,,,,,,fa939d08-e51e-4579-9b36-65bf5df6eca3,ecb9bfa0-70b1-4633-829e-644653e4d483,784.44
TRANSACTION,46259462-d968-4ff0-8e7c-c63c1c93ae29,,,,,,,,,FAILED,,,,,,,,,,,2bf4bc84-f97c-4b0f-95bc-ab0141559a1f,03679833-d89b-4c7d-a778-9cb047a4cf36,1951.05
TRANSACTION,adfb721a-8640-4f87-9a37-b5463e894fad,,,,,,,,,FAILED,,,,,,,,,,,4991b71d-f917-4770-8779-7131a94b8507,dadbf397-ae94-462f-8618-c2836de79bb9,4118.90
TRANSACTION,7fbebbde-008d-4ae0-a637-a19f9fc4c113,,,,,,,,,FAILED,,,,,,,,,,,1f27ff88-d648-4927-97c8-38406769f919,a6ed9b3f-e7f7-4432-8979-cb5d93cf1a52,1559.54
TRANSACTION,082fcb63-381f-42d4-9635-1d1ac3ecce3a,,,,,,,,,FAILED,,,,,,,,,,,89846586-a1c1-42c8-8ca9-f50bbdca7c48,257e0574-2d64-4067-91f2-a92c2ca2c8a5,348.41
TRANSACTION,c065a59c-d4b5-4e64-9d2d-b28301b4d5dd,,,,,,,,,PENDING,,,,,,,,,,,65bbce15-8531-4944-8fe0-a416e6ed3579,1dd0161c-3123-4b90-b2a7-688dcde5e13d,4301.62
TRANSACTION,42097510-5242-4148-bf39-b3798cbf5fb5,,,,,,,,,COMPLETED,,,,,,,,,,,6752f54b-9df7-4b80-a50d-00e12eea5b74,c65c68f4-8136-4f21-afcf-358b303dc0bb,2340.77
TRANSACTION,c0a049ff-5141-4fc4-bde9-4885cdfed732,,,,,,,,,PENDING,,,,,,,,,,,0dedae08-8e1b-4cc3-9edf-57170f449e2a,aebae9bc-60b4-4a30-8ffa-bb8d91c955cd,414.23
TRANSACTION,f39b1a01-f8ae-4d80-8d64-0c085f5e0539,,,,,,,,,REFUNDED,,,,,,,,,,,f745bdc1-b9e6-4a7d-8a0f-96dfc28e5c60,dadbf397-ae94-462f-8618-c2836de79bb9,610.22
TRANSACTION,af629753-3296-4a03-9390-28ede12a1afd,,,,,,,,,PENDING,,,,,,,,,,,1f27ff88-d648-4927-97c8-38406769f919,ef87dd5a-9799-428c-a72c-a3724db47824,723.60
TRANSACTION,557709d1-495e-4057-b952-204cb19b532f,,,,,,,,,REFUNDED,,,,,,,,,,,88b6eaa9-3b77-4994-a862-27f6ab3cf0fe,96e79196-b2d7-42e3-b0fc-144bcfda619d,4898.67
TRANSACTION,d7fcdf99-6465-453f-a5ac-4ad717080621,,,,,,,,,REFUNDED,,,,,,,,,,,17afbb9f-1ab3-4794-8cbb-03c2dfb3fe7d,292343e4-0632-4d98-be77-a75fe9d0f921,4823.19
TRANSACTION,4c792ffb-e083-42c6-ad3b-34edf6dc8b09,,,,,,,,,PENDING,,,,,,,,,,,d085c639-b5a5-4800-9563-10bd550eb9dc,dce2086e-9fbd-4c37-872e-3e5a389f770d,3398.70
TRANSACTION,e06d4a58-a922-41c2-b3cb-8e3d765222ad,,,,,,,,,REFUNDED,,,,,,,,,,,329a9ea1-65cf-47a3-af88-8c40fccc2079,84970a87-e2b1-4981-87d7-e5bd9547ca1a,1797.67
TRANSACTION,bca24dc7-8b1a-440b-a6a3-817c2f3f35b1,,,,,,,,,COMPLETED,,,,,,,,,,,3f209aef-0352-42f2-a707-301c1cef25d0,5bf69834-bcec-4686-9fbb-17334beb3db0,3811.26
TRANSACTION,cabd4618-6a53-48f8-b236-8a05816d084f,,,,,,,,,PENDING,,,,,,,,,,,60efdf08-6d7e-448c-a6c6-e8b2d3a2e0b8,33ffdaa6-9930-4c0d-85b1-fb3e5b2607e9,4405.70
TRANSACTION,0d5ef083-58f3-4d09-8f6f-9ae9fbe2ab68,,,,,,,,,FAILED,,,,,,,,,,,313b5f4f-0592-4175-a193-64eb1f2b46ba,6a5748b5-b2f2-4a68-b1f3-cdcad3c02e58,3024.50
TRANSACTION,5514c90e-de15-4ab2-b8ed-206390912c1d,,,,,,,,,FAILED,,,,,,,,,,,8b155548-a5be-470f-817d-ec64a591f9e7,3bfcd176-cf25-4b49-a17d-a27fd8e18f98,1514.28
TRANSACTION,6544c38b-9dfa-416f-be56-19e973666bce,,,,,,,,,REFUNDED,,,,,,,,,,,65bbce15-8531-4944-8fe0-a416e6ed3579,b80b4029-42ee-41df-a7cb-e10a35424daf,1843.37
TRANSACTION,03c53794-06a2-4821-b941-236328703879,,,,,,,,,REFUNDED,,,,,,,,,,,eeb11d39-5b04-453f-b663-601b1cd84d0f,f0dbfc9c-97f9-43ad-aa0f-ec10308b1ee1,2011.40
TRANSACTION,2c3e3b1d-a502-4510-9ef4-2120eae63a53,,,,,,,,,PENDING,,,,,,,,,,,aae5378d-a4be-43cc-a991-4c37df619980,17e1e73b-cdf5-4d34-abd1-5dd37f7ab6fa,3828.29
TRANSACTION,ea3519f5-7418-447b-8c4f-b2a3f49a7224,,,,,,,,,COMPLETED,,,,,,,,,,,8b155548-a5be-470f-817d-ec64a591f9e7,6ef46123-489f-4041-baf5-896f662b2e86,2687.25
TRANSACTION,58506193-9035-4736-9d72-496c651044a4,,,,,,,,,COMPLETED,,,,,,,,,,,75dd2c25-101b-4cb6-af72-3c243cc184af,450a5160-ad75-489e-8804-9a5b5ba5f27a,1494.15
TRANSACTION,44bbfc9a-af19-4ddf-aac2-04e49596b340,,,,,,,,,PENDING,,,,,,,,,,,9465eb87-f6a7-466d-a81a-b191e62d1eda,c7368fb9-5dd0-4676-b09d-169650bee094,435.98
TRANSACTION,551087a1-c29f-4b4e-9ecd-1512b9166a99,,,,,,,,,COMPLETED,,,,,,,,,,,b82e28cf-21d8-497b-b07d-dd25a552a771,443fe73c-a0f4-427d-b87c-da72c781bb94,1229.88
TRANSACTION,0883d5c5-9c52-410f-99c6-18738fb32e9b,,,,,,,,,COMPLETED,,,,,,,,,,,d20e3062-f14b-4ea4-9140-6aad8998f724,a6ed9b3f-e7f7-4432-8979-cb5d93cf1a52,2542.31
